id,firstname,lastname,image_path,dateofbirth,gender,continent_id,continent_name,country_id,country_name,country_image_path
16995,Faisal,Mahmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17001,Lovepreet,Singh,https://cdn.sportmonks.com/images/cricket/players/9/17001.png,02-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17004,Abdul Hai,Muhammad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17007,Omair Diwan,Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-11-1985,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17010,Amin Gul,Malikzai-Shah,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-09-1999,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17013,Ehsanullah,Babar,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-09-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17016,Faisal,Mehmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-08-1987,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17019,Imtiaz,Hussain,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17022,Jagjit,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17025,Sohail,Kalim Chaudhary,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-04-1974,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17028,Muhammad,Sulaiman,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-01-1988,m,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
17031,Sultan Diwan,Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-08-1995,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17034,Zadran,Fahad,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-03-1991,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17037,Zoheeb,Hussain,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-04-1985,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17040,Tazanfar,Ghuman,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17043,Ali Hassan,Ghuman,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17046,Adnan,Razaaq,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17049,Umair Rafi,Butt,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17052,Majid,Mahmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17055,Asif,Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17058,Furkaan,Ullah Khail,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17061,Ubaid,Khail,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17064,Hamza,Minhas,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17067,Aamir,Nadeem,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17070,Banujan,Sanjeeva,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17073,Danish,Abdul Aziz,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17076,P S,Deepu,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17082,Safi Ud Din,Majid,https://cdn.sportmonks.com/images/cricket/placeholder.png,02-02-1989,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17085,Noman,Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17088,Zaki,Shah,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-06-1988,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17091,Athreya,Rajaraman,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17094,Fazel,Shinwari,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17097,Gurnam,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-06-1982,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17100,Harjot,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17103,Harman,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-07-2000,m,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
17106,Hassan,Shah,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17109,Jasbir,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17112,Jaspinder,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17115,Kamran,Mirza,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17118,Ahmed,Muhammed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17121,Nishan,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17124,Saranjit,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17127,Qasim,Shah,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17130,Idris,Shinwari,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17133,Fathullah,Omari,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17136,Hamza,Shinwari,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17139,Delagha,Shirzad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17142,Waleed,Mubashir,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17145,Abishek,Sahni,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,11,Germany,https://cdn.sportmonks.com/images/countries/png/short/de.png
17148,Khurram,Cheema,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17151,Muhammed,Ismail,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17154,Ehsanullah,Usmanzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17157,Ikramullah,Naser,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17160,Deen,Islam,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17163,Yar,Mohammed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17166,Saran,Tejinder,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17169,Malikzai,Amanullah,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17172,Abdulrahimzai,Idreas,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-03-2003,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17175,Abdulrahimzai,Maiwand,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17178,Shah,Newaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17181,Kamran,Zazai,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-10-1992,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17184,Shakirullah,Khogyani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17187,Abu,Syed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17190,Mujeeb,Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17193,Dileep,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17199,Dildar,Angar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17202,Hakim,Khaksar,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-12-1994,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17205,Khalid,Ahmadi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1995,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17208,Hadisullah,Tarakhel,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-08-1999,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17211,Shir,Momand,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17214,Shahidullah,Otmanzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17217,Khalid,Ahmadzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-12-1993,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17220,Mansoor Mahboob,Malangzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-04-1998,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17223,Abdul Basir,Hamidi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17226,Ehsanullah,Ibrahimkhel,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17229,Zahidullah,Safi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17232,Jabar,Jabarkhel,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17235,Rafiullah,Rafiqi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17238,Abbas,Saadat,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17241,Noor,Zazai,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17244,Khybar,Malyar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17247,Razmal,Shigiwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-10-1998,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17250,Ahmad,Naveed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17253,Aman,Ahmadzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-05-1993,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17256,Sadiq,Mohamad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17259,Sahel,Zadran,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-02-1996,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17262,Noor,Ahmadzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-06-1988,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17265,Zain,Mohamad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1988,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17268,Mohib,Shenwari,https://cdn.sportmonks.com/images/cricket/placeholder.png,31-12-1985,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17271,Ishak,Safi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1998,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17274,Zabi,Ibrahim,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-01-1994,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17277,Naveed,Hassan,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-09-1977,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17280,Zeshan,Arif,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-11-1997,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17283,Amar,Naeem,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-06-1979,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17286,Arsalan,Arif,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-11-1995,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17289,Sikander,Hayat,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-02-1987,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17292,Itibarshah,Deedar,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-10-2002,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17295,Adeel,Tariq,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-11-1999,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17298,Ziaurrahman,Shinwari,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2002,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17301,Jamil,Ahmad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17304,Israr Ahmed,Sarwat,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-12-1980,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17307,Shak,Ashik,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-02-2002,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17310,Mehar,Cheema,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-01-1994,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17313,Ahmad,Ghani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1989,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17316,Kunal,Joshi,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-11-1988,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17319,Daud,Zadran,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1986,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17322,Abhishek,Gopalakrishnan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-04-1992,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17325,Avtar,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-12-1988,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17328,Sumer,Shergill,https://cdn.sportmonks.com/images/cricket/placeholder.png,13-07-1990,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17331,Sumit,Dhir,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-04-1985,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17334,Mani,Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-05-1982,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17337,Sunny,Bains,https://cdn.sportmonks.com/images/cricket/placeholder.png,13-10-1986,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17340,Zaherullah,Jabarkhel,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17343,Abdul,Rahim,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17346,Atiqullah,Wahidi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1997,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17352,Mumtaz,Tanha,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17355,Malik Ali,Shan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,1233,Finland,https://cdn.sportmonks.com/images/countries/png/short/fi.png
17358,Nemish,Mehta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17361,Sherul,Mehta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17364,Muneeb,Muhammad,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-06-1997,m,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
17367,Wahidullah,Usmani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17370,Joost,Mees,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-06-1978,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17373,Advyth,Manepalli,https://cdn.sportmonks.com/images/cricket/players/29/17373.png,25-09-1987,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17376,James,Barker,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-09-1995,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17379,Scott,Browne,https://cdn.sportmonks.com/images/cricket/placeholder.png,19-03-1998,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17382,Marcus,Cope,https://cdn.sportmonks.com/images/cricket/placeholder.png,14-07-2000,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17385,William,Cope,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-10-1996,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17388,Mohit,Dixit,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-07-1992,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17391,Reinhardt,Heyns,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-08-1998,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17394,Saransh,Kushretha,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-12-1984,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17397,Pankaj,Malav,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-09-1985,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17400,Ankush,Nanda,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-12-1985,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17403,Shameek,Vats,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-02-1991,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17406,Vikram,Vijh,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-10-1986,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17409,Tony,Whiteman,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-05-1969,m,1,Europe,3126,Luxembourg,https://cdn.sportmonks.com/images/countries/png/short/lu.png
17412,Anthony,Schuppan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
17415,Lachlan,Griffiths,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
17418,Zayden,Lewis,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
17421,Ritesh,Patel,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
17424,Waqas,Raja,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-12-1986,m,1,Europe,556,Belgium,https://cdn.sportmonks.com/images/countries/png/short/be.png
17427,Baseer,Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-08-1996,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17433,Aziz,Khatak,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17436,Aziz,Khaksar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17439,Qadargul,Utmanzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1998,m,2,Asia,43444,Afghanistan,https://cdn.sportmonks.com/images/countries/png/short/af.png
17442,Toni,Sain,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17445,Kumud,Jha,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17448,Satish,Kaul,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17451,Gursewak,Sandhu,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17454,Adaikkalaraj,Kumaran,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17457,Abhijeet,Khamborkar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17460,Amandeep,Chhabra,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-02-1986,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17466,Iqbal,Hossain,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-11-1994,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17469,Ali,Rahemi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
17472,Rakib,Islam,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,1,Europe,143,Austria,https://cdn.sportmonks.com/images/countries/png/short/at.png
